#TYPE System.Diagnostics.EventLogEntry#Application/Software Protection Platform Service/1073758208
"EventID";"MachineName";"Data";"Index";"Category";"CategoryNumber";"EntryType";"Message";"Source";"ReplacementStrings";"InstanceId";"TimeGenerated";"TimeWritten";"UserName";"Site";"Container"
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15081";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:47Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 19:16:47";"30.01.2022 19:16:47";;;
"15";"DESKTOP-9GCV781";"System.Byte[]";"15080";"(0)";"0";"Information";"Состояние Windows Defender успешно изменено на SECURITY_PRODUCT_STATE_ON.";"SecurityCenter";"System.String[]";"15";"30.01.2022 19:16:29";"30.01.2022 19:16:29";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15079";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 19:15:56";"30.01.2022 19:15:56";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15078";"(1)";"1";"Information";"Не найдено описание для события с кодом '0' в источнике 'FVSDK'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'SERVICE_CONTROL_STOP
'";"FVSDK";"System.String[]";"0";"30.01.2022 19:11:43";"30.01.2022 19:11:43";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15077";"(1)";"1";"Information";"Не найдено описание для события с кодом '0' в источнике 'FVSDK'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'argv[2]=20
'";"FVSDK";"System.String[]";"0";"30.01.2022 19:11:21";"30.01.2022 19:11:21";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15076";"(1)";"1";"Information";"Не найдено описание для события с кодом '0' в источнике 'FVSDK'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'argv[1]=TriggerStarted
'";"FVSDK";"System.String[]";"0";"30.01.2022 19:11:21";"30.01.2022 19:11:21";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15075";"(1)";"1";"Information";"Не найдено описание для события с кодом '0' в источнике 'FVSDK'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'argv[0]=FvSvc
'";"FVSDK";"System.String[]";"0";"30.01.2022 19:11:21";"30.01.2022 19:11:21";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15074";"(1)";"1";"Information";"Не найдено описание для события с кодом '0' в источнике 'FVSDK'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'argc=3
'";"FVSDK";"System.String[]";"0";"30.01.2022 19:11:21";"30.01.2022 19:11:21";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15073";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:10Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 19:09:10";"30.01.2022 19:09:10";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15072";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 19:08:39";"30.01.2022 19:08:39";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15071";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:32Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 18:38:32";"30.01.2022 18:38:32";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15070";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 18:38:01";"30.01.2022 18:38:01";;;
"10001";"DESKTOP-9GCV781";"System.Byte[]";"15069";"(0)";"0";"Information";"Завершение сеанса 9, запущенного 2022-01-30T15:26:43.3600558Z.";"Microsoft-Windows-RestartManager";"System.String[]";"10001";"30.01.2022 18:28:19";"30.01.2022 18:28:19";"DESKTOP-9GCV781\k502";;
"10000";"DESKTOP-9GCV781";"System.Byte[]";"15068";"(0)";"0";"Information";"Запуск сеанса 9 - 2022-01-30T15:26:43.3600558Z.";"Microsoft-Windows-RestartManager";"System.String[]";"10000";"30.01.2022 18:26:43";"30.01.2022 18:26:43";"DESKTOP-9GCV781\k502";;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15067";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'gupdate'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Service stopped'";"gupdate";"System.String[]";"0";"30.01.2022 18:01:44";"30.01.2022 18:01:44";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15066";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:13Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 16:30:13";"30.01.2022 16:30:13";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15065";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 16:29:42";"30.01.2022 16:29:42";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15064";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:35Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 16:25:35";"30.01.2022 16:25:35";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15063";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 16:25:05";"30.01.2022 16:25:05";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15062";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:47Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 16:06:47";"30.01.2022 16:06:47";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15061";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 16:06:16";"30.01.2022 16:06:16";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15060";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:54Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 15:35:54";"30.01.2022 15:35:54";;;
"1003";"DESKTOP-9GCV781";"System.Byte[]";"15059";"(0)";"0";"Information";"Служба защиты программного обеспечения завершила проверку состояния лицензирования.
Идентификатор приложения=0ff1ce15-a989-479d-af46-f275c6370663
Состояние лицензирования=
1: c47456e3-265d-47b6-8ca0-c30abbd0ca36, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: d450596f-894d-49e0-966a-fd39ed4c4c64, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/volume/1.0 0x4004F040 127921)(?)(?)(?)(?)])(1 )(2 )(3 )]

";"Software Protection Platform Service";"System.String[]";"1073742827";"30.01.2022 15:35:24";"30.01.2022 15:35:24";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15058";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 15:35:24";"30.01.2022 15:35:24";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15057";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:33Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 14:33:33";"30.01.2022 14:33:33";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15056";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 14:33:03";"30.01.2022 14:33:03";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15055";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:17Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 12:40:17";"30.01.2022 12:40:17";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15054";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 12:39:32";"30.01.2022 12:39:32";;;
"15";"DESKTOP-9GCV781";"System.Byte[]";"15053";"(0)";"0";"Information";"Состояние Windows Defender успешно изменено на SECURITY_PRODUCT_STATE_ON.";"SecurityCenter";"System.String[]";"15";"30.01.2022 12:37:01";"30.01.2022 12:37:01";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15052";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:48:00Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 12:31:00";"30.01.2022 12:31:00";;;
"1003";"DESKTOP-9GCV781";"System.Byte[]";"15051";"(0)";"0";"Information";"Служба защиты программного обеспечения завершила проверку состояния лицензирования.
Идентификатор приложения=0ff1ce15-a989-479d-af46-f275c6370663
Состояние лицензирования=
1: c47456e3-265d-47b6-8ca0-c30abbd0ca36, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: d450596f-894d-49e0-966a-fd39ed4c4c64, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/volume/1.0 0x4004F040 128107)(?)(?)(?)(?)])(1 )(2 )(3 )]

";"Software Protection Platform Service";"System.String[]";"1073742827";"30.01.2022 12:29:59";"30.01.2022 12:29:59";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15050";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 12:29:59";"30.01.2022 12:29:59";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15049";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:38Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"30.01.2022 12:28:38";"30.01.2022 12:28:38";;;
"1003";"DESKTOP-9GCV781";"System.Byte[]";"15048";"(0)";"0";"Information";"Служба защиты программного обеспечения завершила проверку состояния лицензирования.
Идентификатор приложения=0ff1ce15-a989-479d-af46-f275c6370663
Состояние лицензирования=
1: c47456e3-265d-47b6-8ca0-c30abbd0ca36, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: d450596f-894d-49e0-966a-fd39ed4c4c64, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/volume/1.0 0x4004F040 128109)(?)(?)(?)(?)])(1 )(2 )(3 )]

";"Software Protection Platform Service";"System.String[]";"1073742827";"30.01.2022 12:28:07";"30.01.2022 12:28:07";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15047";"(0)";"0";"Information";"Service stopped.";"edgeupdate";"System.String[]";"0";"30.01.2022 12:27:48";"30.01.2022 12:27:48";;;
"15";"DESKTOP-9GCV781";"System.Byte[]";"15046";"(0)";"0";"Information";"Состояние Windows Defender успешно изменено на SECURITY_PRODUCT_STATE_ON.";"SecurityCenter";"System.String[]";"15";"30.01.2022 12:27:39";"30.01.2022 12:27:39";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15045";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'gupdate'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Service stopped'";"gupdate";"System.String[]";"0";"30.01.2022 12:27:25";"30.01.2022 12:27:25";;;
"8233";"DESKTOP-9GCV781";"System.Byte[]";"15044";"(0)";"0";"Warning";"Обработчик правил сообщил о сбое попытки активации корпоративной лицензии.
Причина:0x8007000D
AppId: 0ff1ce15-a989-479d-af46-f275c6370663, SkuId: d450596f-894d-49e0-966a-fd39ed4c4c64
Триггер: UserLogon(9)";"Software Protection Platform Service";"System.String[]";"1073750057";"30.01.2022 12:27:20";"30.01.2022 12:27:20";;;
"8233";"DESKTOP-9GCV781";"System.Byte[]";"15043";"(0)";"0";"Warning";"Обработчик правил сообщил о сбое попытки активации корпоративной лицензии.
Причина:0x8007000D
AppId: 0ff1ce15-a989-479d-af46-f275c6370663, SkuId: d450596f-894d-49e0-966a-fd39ed4c4c64
Триггер: NetworkAvailable";"Software Protection Platform Service";"System.String[]";"1073750057";"30.01.2022 12:27:13";"30.01.2022 12:27:13";;;
"8230";"DESKTOP-9GCV781";"System.Byte[]";"15042";"(0)";"0";"Information";"Обработчик правил успешно выполнил повторную обработку расписания.
Политики ядра:
Security-SPP-Action-StateData (REG_SZ) =AppId=55c92734-d682-4d71-983e-d6ec3f16059f;GraceEndDate=2022/07/23:15:48:04;LastConsumptionReason=0x4004f040;LastNotificationId=Cleanup;LicenseState=SL_LICENSING_STATUS_LICENSED;PartialProductKey=T83GX;ProductKeyType=Volume:GVLK;SkuId=2de67392-b7a7-462a-b1ca-108dd189f588;ruleId=379cccfb-d4e0-48fe-b0f2-0136097be147;uxDifferentiator=ENVIRONMENT;volumeActivationOrder=normal";"Software Protection Platform Service";"System.String[]";"1073750054";"30.01.2022 12:27:06";"30.01.2022 12:27:06";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15041";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"30.01.2022 12:27:01";"30.01.2022 12:27:01";;;
"1109";"DESKTOP-9GCV781";"System.Byte[]";"15040";"(0)";"0";"Information";"Не удалось запустить программу или компонент ""\??\C:\Program Files (x86)\Skillbrains\Updater\1.8.0.0\Updater.exe"" из-за несовместимости с 64-разрядной версией Windows. Обратитесь к разработчику программного обеспечения за версией программы, совместимой с 64-разрядной версией Windows.";"Wow64 Emulation Layer";"System.String[]";"1073742933";"30.01.2022 12:26:57";"30.01.2022 12:26:57";;;
"1109";"DESKTOP-9GCV781";"System.Byte[]";"15039";"(0)";"0";"Information";"Не удалось запустить программу или компонент ""\??\C:\Windows\System32\Upfc.exe"" из-за несовместимости с 64-разрядной версией Windows. Обратитесь к разработчику программного обеспечения за версией программы, совместимой с 64-разрядной версией Windows.";"Wow64 Emulation Layer";"System.String[]";"1073742933";"30.01.2022 12:26:56";"30.01.2022 12:26:56";;;
"6000";"DESKTOP-9GCV781";"System.Byte[]";"15038";"(0)";"0";"Information";"Ошибка обработки события уведомления из-за недоступности подписчика уведомлений winlogon <WSearch>.";"Wlclntfy";"System.String[]";"2147489648";"30.01.2022 0:20:58";"30.01.2022 0:20:58";;;
"9027";"DESKTOP-9GCV781";"System.Byte[]";"15037";"(0)";"0";"Information";"Диспетчер окон рабочего стола зарегистрировал порт сеанса.";"Desktop Window Manager";"System.String[]";"1073750851";"30.01.2022 0:20:52";"30.01.2022 0:20:52";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15036";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:19Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 22:35:19";"29.01.2022 22:35:19";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15035";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 22:34:48";"29.01.2022 22:34:48";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15034";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:22Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 22:34:22";"29.01.2022 22:34:22";;;
"8233";"DESKTOP-9GCV781";"System.Byte[]";"15033";"(0)";"0";"Warning";"Обработчик правил сообщил о сбое попытки активации корпоративной лицензии.
Причина:0x8007000D
AppId: 0ff1ce15-a989-479d-af46-f275c6370663, SkuId: d450596f-894d-49e0-966a-fd39ed4c4c64
Триггер: NetworkAvailable";"Software Protection Platform Service";"System.String[]";"1073750057";"29.01.2022 22:33:52";"29.01.2022 22:33:52";;;
"8230";"DESKTOP-9GCV781";"System.Byte[]";"15032";"(0)";"0";"Information";"Обработчик правил успешно выполнил повторную обработку расписания.
Политики ядра:
Security-SPP-Action-StateData (REG_SZ) =AppId=55c92734-d682-4d71-983e-d6ec3f16059f;GraceEndDate=2022/07/23:15:47:45;LastConsumptionReason=0x4004f040;LastNotificationId=Cleanup;LicenseState=SL_LICENSING_STATUS_LICENSED;PartialProductKey=T83GX;ProductKeyType=Volume:GVLK;SkuId=2de67392-b7a7-462a-b1ca-108dd189f588;ruleId=379cccfb-d4e0-48fe-b0f2-0136097be147;uxDifferentiator=ENVIRONMENT;volumeActivationOrder=normal";"Software Protection Platform Service";"System.String[]";"1073750054";"29.01.2022 22:33:45";"29.01.2022 22:33:45";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15031";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 22:33:43";"29.01.2022 22:33:43";;;
"15";"DESKTOP-9GCV781";"System.Byte[]";"15030";"(0)";"0";"Information";"Состояние Windows Defender успешно изменено на SECURITY_PRODUCT_STATE_ON.";"SecurityCenter";"System.String[]";"15";"29.01.2022 21:32:07";"29.01.2022 21:32:07";;;
"15";"DESKTOP-9GCV781";"System.Byte[]";"15029";"(0)";"0";"Information";"Состояние Windows Defender успешно изменено на SECURITY_PRODUCT_STATE_ON.";"SecurityCenter";"System.String[]";"15";"29.01.2022 21:32:05";"29.01.2022 21:32:05";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15028";"(0)";"0";"Information";"Service stopped.";"edgeupdate";"System.String[]";"0";"29.01.2022 20:53:34";"29.01.2022 20:53:34";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15027";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'gupdate'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Service stopped'";"gupdate";"System.String[]";"0";"29.01.2022 20:48:46";"29.01.2022 20:48:46";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15026";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'Firefox Default Browser Agent'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'INFO - Using HTTP backend wininet.dll'";"Firefox Default Browser Agent";"System.String[]";"0";"29.01.2022 20:48:26";"29.01.2022 20:48:26";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15025";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'Firefox Default Browser Agent'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'INFO - Using remote settings URL: https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/windows-default-browser-agent/records/state'";"Firefox Default Browser Agent";"System.String[]";"0";"29.01.2022 20:48:26";"29.01.2022 20:48:26";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15024";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:40Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 20:22:40";"29.01.2022 20:22:40";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15023";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 20:22:09";"29.01.2022 20:22:09";;;
"10001";"DESKTOP-9GCV781";"System.Byte[]";"15022";"(0)";"0";"Information";"Завершение сеанса 8, запущенного 2022-01-29T16:28:10.6163934Z.";"Microsoft-Windows-RestartManager";"System.String[]";"10001";"29.01.2022 19:30:38";"29.01.2022 19:30:38";"DESKTOP-9GCV781\k502";;
"10000";"DESKTOP-9GCV781";"System.Byte[]";"15021";"(0)";"0";"Information";"Запуск сеанса 8 - 2022-01-29T16:28:10.6163934Z.";"Microsoft-Windows-RestartManager";"System.String[]";"10000";"29.01.2022 19:28:10";"29.01.2022 19:28:10";"DESKTOP-9GCV781\k502";;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15020";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:52Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 18:49:52";"29.01.2022 18:49:52";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15019";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 18:49:21";"29.01.2022 18:49:21";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15018";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:32Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 17:25:32";"29.01.2022 17:25:32";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15017";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 17:25:00";"29.01.2022 17:25:00";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15016";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:07Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 16:32:07";"29.01.2022 16:32:07";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15015";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 16:31:36";"29.01.2022 16:31:36";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15014";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:19Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 16:10:19";"29.01.2022 16:10:19";;;
"1003";"DESKTOP-9GCV781";"System.Byte[]";"15013";"(0)";"0";"Information";"Служба защиты программного обеспечения завершила проверку состояния лицензирования.
Идентификатор приложения=0ff1ce15-a989-479d-af46-f275c6370663
Состояние лицензирования=
1: c47456e3-265d-47b6-8ca0-c30abbd0ca36, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: d450596f-894d-49e0-966a-fd39ed4c4c64, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/volume/1.0 0x4004F040 129327)(?)(?)(?)(?)])(1 )(2 )(3 )]

";"Software Protection Platform Service";"System.String[]";"1073742827";"29.01.2022 16:09:48";"29.01.2022 16:09:48";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15012";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 16:09:48";"29.01.2022 16:09:48";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15011";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:46Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 15:54:46";"29.01.2022 15:54:46";;;
"16394";"DESKTOP-9GCV781";"System.Byte[]";"15010";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"29.01.2022 15:54:15";"29.01.2022 15:54:15";;;
"0";"DESKTOP-9GCV781";"System.Byte[]";"15009";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'gupdate'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Service stopped'";"gupdate";"System.String[]";"0";"29.01.2022 15:48:44";"29.01.2022 15:48:44";;;
"16384";"DESKTOP-9GCV781";"System.Byte[]";"15008";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-23T15:47:52Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"29.01.2022 15:02:52";"29.01.2022 15:02:52";;;
"8233";"DESKTOP-9GCV781";"System.Byte[]";"15007";"(0)";"0";"Warning";"Обработчик правил сообщил о сбое попытки активации корпоративной лицензии.
Причина:0x8007000D
AppId: 0ff1ce15-a989-479d-af46-f275c6370663, SkuId: d450596f-894d-49e0-966a-fd39ed4c4c64
Триггер: NetworkAvailable";"Software Protection Platform Service";"System.String[]";"1073750057";"29.01.2022 15:02:11";"29.01.2022 15:02:11";;;
"8233";"DESKTOP-9GCV781";"System.Byte[]";"15006";"(0)";"0";"Warning";"Обработчик правил сообщил о сбое попытки активации корпоративной лицензии.
Причина:0x8007000D
AppId: 0ff1ce15-a989-479d-af46-f275c6370663, SkuId: d450596f-894d-49e0-966a-fd39ed4c4c64
Триггер: UserLogon(8)";"Software Protection Platform Service";"System.String[]";"1073750057";"29.01.2022 15:02:04";"29.01.2022 15:02:04";;;
"8230";"DESKTOP-9GCV781";"System.Byte[]";"15005";"(0)";"0";"Information";"Обработчик правил успешно выполнил повторную обработку расписания.
Политики ядра:
Security-SPP-Action-StateData (REG_SZ) =AppId=55c92734-d682-4d71-983e-d6ec3f16059f;GraceEndDate=2022/07/23:15:47:56;LastConsumptionReason=0x4004f040;LastNotificationId=Cleanup;LicenseState=SL_LICENSING_STATUS_LICENSED;PartialProductKey=T83GX;ProductKeyType=Volume:GVLK;SkuId=2de67392-b7a7-462a-b1ca-108dd189f588;ruleId=379cccfb-d4e0-48fe-b0f2-0136097be147;uxDifferentiator=ENVIRONMENT;volumeActivationOrder=normal";"Software Protection Platform Service";"System.String[]";"1073750054";"29.01.2022 15:01:57";"29.01.2022 15:01:57";;;
